"Returns","Risks","k"
0.00820900000000003,0.00151663513600001,5
0.00820900000000003,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000002,0.00151663513600001,5
0.00820900000000001,0.00151663513600001,5
0.00820900000000001,0.00151663513600001,5
0.00820900000000001,0.00151663513600001,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.00820900000000001,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.008209,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.001516635136,5
0.00820899999999999,0.00151663513599999,5
0.00820899999999999,0.00151663513599999,5
0.00820899999999999,0.00151663513599999,5
0.00820899999999998,0.00151663513599999,5
0.00820899999999998,0.00151663513599999,5
0.00820899999999998,0.00151663513599999,5
0.00820899999999998,0.00151663513599999,5
0.00820899999999998,0.00151663513599999,5
0.00820899999999997,0.00151663513599999,5
0.00820899999999997,0.00151663513599999,5
0.00820899999999997,0.00151663513599999,5
0.00820899999999997,0.00151663513599999,5
0.00820899999999997,0.00151663513599999,5
0.00820805905310648,0.00151536610070386,5
0.00820805905310647,0.00151536610070386,5
0.00820805905310647,0.00151536610070386,5
0.00820805905310646,0.00151536610070386,5
0.00820805905310646,0.00151536610070386,5
0.00820805905310646,0.00151536610070386,5
0.00820805905310646,0.00151536610070386,5
0.00820805905310646,0.00151536610070386,5
